Date;Profile;Message;Number of Reactions;Number of Shares;Number of Comments (primary);Number of Shares;Comments per post;Comments on posts by fans;Post interaction rate;Engagement;Number of Likes;Link-posts;Picture Posts;Video-posts;Profile-ID;Post-ID;Link
12/14/23 7:21 PM;SkyPark at Santa's Village;-;25.0;;1.0;1.0;1.0;1.0;4,85E+12;4,85E+12;23.0;;1.0;;6,53316E+14;653315854781004_1078542676676982;https://www.facebook.com/489423806705095/posts/1078542676676982?substory_index=1078542676676982
12/14/23 6:51 PM;Six Flags Great Escape and Hurricane Harbor;#ThrowbackThursday to sweet summer days on the river.;487.0;;19.0;34.0;25.0;25.0;0.006457335462125244;0.006457335462125244;396.0;;1.0;;51613191805;51613191805_742219487938895;https://www.facebook.com/629401885887323/posts/742219487938895
12/14/23 6:30 PM;Silverwood Theme Park;Naughty or Nice? How would you categorize Avalanche Mountain?;31.0;;1.0;1.0;2.0;2.0;8,88E+10;8,88E+10;10.0;;1.0;;7,62702E+14;762701550509617_669144865414910;https://www.facebook.com/562559642740100/posts/669144865414910
12/14/23 6:30 PM;Canada's Wonderland;"Time-travelling to a snowy spectacle with this #TBT 🤩⛰️❄️ 

Can you guess what ride is seen in the second picture? Let us know in the comments below!";78.0;;13.0;3.0;22.0;22.0;1,21E+12;1,21E+12;68.0;;1.0;;95469803923;95469803923_763882022447114;https://www.facebook.com/633676285467689/posts/763882022447114
12/14/23 6:01 PM;SeaWorld Orlando;ICYMI: Our fan favorite, Kraken is officially BACK OPEN! Comment below if you are going to go ride soon!;169.0;;34.0;30.0;52.0;52.0;0.0010513441288085045;0.0010513441288085045;138.0;;;1.0;1782696285170057;1782696285170057_367190719316021;https://www.facebook.com/260024933365934/posts/367190719316021
12/14/23 6:00 PM;Walt Disney Studios (US);The 🧀 has spoken... stream Diary of a #WimpyKid Christmas: Cabin Fever on Disney+! 🎄;177.0;;2.0;6.0;2.0;2.0;5,03E+09;5,03E+09;157.0;;;;1,11383E+14;111382562236411_887848069630797;https://www.facebook.com/799680968447508/posts/887848069630797
12/14/23 5:25 PM;Six Flags Darien Lake;"This steel suspended looping coaster has 5 inversions, was opened in 1997 and was  the 3rd coaster to join our coaster family! 🎢 

 #TBT #minderaser #darienlake";301.0;;42.0;35.0;96.0;96.0;0.0018702918001558576;0.0018702918001558576;258.0;;1.0;;9596249636;9596249636_721070443402120;https://www.facebook.com/642592251249940/posts/721070443402120
12/14/23 5:23 PM;Glenwood Caverns Adventure Park;"Glenwood Caverns and Iron Mountain Hot Springs were designated as a National Natural Landmark this week! The caves were 2.5 million years in the making, a result of the geologic activity of the hot springs. The two natural wonders are intimately connected, and now they’ll have this special designation in perpetuity. Thank you Interior Secretary Deb Haaland for making it official!

#GlenwoodCavernsAdventurePark #glenwoodsprings #visitcolorado #visitglenwood";62.0;;7.0;3.0;7.0;7.0;8,05E+11;8,05E+11;47.0;;1.0;;58441077768;58441077768_768410525331038;https://www.facebook.com/553213143517445/posts/768410525331038
12/14/23 5:17 PM;Walt Disney World;💐🌷🌻;1112.0;;129.0;141.0;357.0;357.0;9,35E+10;9,35E+10;853.0;;1.0;;1,55669E+11;155669083273_754714356699216;https://www.facebook.com/713976010773051/posts/754714356699216
12/14/23 5:01 PM;SeaWorld San Diego;"The airports always get a little busier this time of year, but this past weekend, there was an extra special passenger arriving. Initially rescued while cold stunned on November 19 by the team at Oregon Coast Aquarium , this Olive Ridley sea turtle was quickly nicknamed 'Sir Acha' since his behavior was described as 'spicy'.​

This past Saturday, December 9, Sir Acha was flown down to San Diego thanks to the help of Turtles Fly Too  and is now receiving continued rehabilitation from the team at SeaWorld Rescue. Upon a successful rehabilitation, he will be returned to the ocean where the water is warmer.";441.0;;8.0;37.0;8.0;8.0;0.004333481943825234;0.004333481943825234;312.0;;;1.0;4,26112E+14;426111667814056_680091214268840;https://www.facebook.com/579518520992777/posts/680091214268840
12/14/23 5:00 PM;Waterville USA;Remember when every day felt like an endless summer adventure at Waterville USA? 😎 Share your best memories and photos in the comments below.;2.0;;0.0;0.0;0.0;0.0;3,47E+11;3,47E+11;2.0;;1.0;;1,38319E+11;138319355040_655623126787035;https://www.facebook.com/483859777296705/posts/655623126787035
12/14/23 4:50 PM;Busch Gardens Williamsburg;Let the good times roll, Mardi Gras returns on weekends January 26 - March 3! Celebrate with jazzy live music, classic cajun flavors, and returning favorites like Carnaval Imaginique, an electrifying cirque show in the Globe Theatre. Enjoy vibrant entertainment throughout all nine of Busch Gardens’ villages with an exciting New Orleans-style event for the whole family.;166.0;;16.0;20.0;22.0;22.0;2,92E+12;2,92E+12;130.0;;1.0;;18543728314;18543728314_748826710619300;https://www.facebook.com/660535342781771/posts/748826710619300
12/14/23 4:44 PM;Six Flags;The inside is much bigger than the outside of the cup;62.0;;4.0;5.0;4.0;4.0;1,54E+11;1,54E+11;50.0;;;1.0;8696281132;8696281132_686126387048985;https://www.facebook.com/573396851655273/posts/686126387048985
12/14/23 4:31 PM;Cedar Point;"Want to work on the world’s GREATEST roller coasters? We’re hiring in our Maintenance Department. 🎢

Join us for a Maintenance Hiring Event:

📅 December 16
⏰ 8 AM – 1  PM 
📍 Cedar Point Amazement Shop (2010 Cleveland Rd.)

LEARN MORE: https://bit.ly/3uV5ofQ";170.0;;23.0;45.0;48.0;48.0;1,67E+12;1,67E+12;156.0;;1.0;;10625691462;10625691462_755270899965501;https://www.facebook.com/635989478560311/posts/755270899965501
12/14/23 4:17 PM;Universal Orlando Resort (US);Sweet family moments 🤝 the McLaughlin Family. The newest episode of Universal Stories is here!;278.0;;16.0;66.0;35.0;35.0;1,23E+11;1,23E+11;202.0;;;1.0;90867402851;90867402851_763816019113106;https://www.facebook.com/648601030634606/posts/763816019113106
12/14/23 3:58 PM;Wild Adventures Theme Park;"🐒🎉 Happy Monkey Day!  Did you know Wild Adventures is home to 3 different species of monkeys? They are the spider monkey, the squirrel monkey, and the green monkey!

Be sure to stop by and visit each of them during Wild Adventures Christmas Wild & Bright! #MonkeyDay";56.0;;4.0;6.0;4.0;4.0;3,59E+12;3,59E+12;35.0;;1.0;;84679583132;84679583132_759344229572095;https://www.facebook.com/617429960430190/posts/759344229572095
12/14/23 3:57 PM;Six Flags;"🎁 12 DAYS OF GIVEAWAYS WITH Coca-Cola : DAY 11 🎁
Head to our Instagram & enter for your chance to win two Platinum Season Passes and two 2024 Season Drink Bottles for endless refills at our parks!!";37.0;;3.0;4.0;4.0;4.0;9,77E+09;9,77E+09;35.0;;1.0;;8696281132;8696281132_686102367051387;https://www.facebook.com/573396851655273/posts/686102367051387
12/14/23 2:29 PM;Santa's Workshop North Pole, Colorado;WEATHER ALERT: Due to snow, ice and poor road conditions to the park we will be CLOSED today Thursday, December 14 for the safety of Santa's Helpers and our guests! Snowy Photos to come later today!;231.0;;3.0;21.0;11.0;11.0;0.005780982107530664;0.005780982107530664;199.0;;1.0;;3,44217E+11;344216765184_754322230069525;https://www.facebook.com/479957200839364/posts/754322230069525
12/14/23 12:45 PM;Playland;"Quem quer brincar no Play levanta a mão!

O Playland é a melhor opção para diversão em família 😊

Estamos localizados nos Principais Shoppings, tem sempre um Play pertinho de você!

📍 São Paulo / SP
- Shopping Center Norte
- Shopping Eldorado
- Shopping Interlagos
- Shopping Metrô Tatuapé

📍 Osasco / SP
- Shopping União de Osasco

📍 Santo André / SP
- Grand Plaza Shopping

📍 Salvador / BA
- Shopping da Bahia

- Confira descontos e promoções imperdíveis no Playmania (o e-commerce do Play) e garanta seus créditos para brincar com muita comodidade e segurança - o link está no perfil, não vai perder! 🤑
.
.
.
#GrupoPlaycenter #Playland #PlaylandOficial #Parque #ParqueDeDiversoes #ParqueDeDiversao #ParqueTematico #SPParaCriancas #TurismoSP #SaoPaulo #CidadeDeSaoPaulo #PasseioKids #Dicas #PasseioComCriancas #Diversao #Lazer #Criancas #OQueFazerEmSP #OQueFazerEmSaoPaulo #Diversao #Salvador #Arcade #ShoppingCenterNorte #ShoppingEldorado #GrandPlazaShopping #ShoppingInterlagos #ShoppingUniaoDeOsasco #ShoppingDaBahia #ShoppingMetroTatuape";5.0;;1.0;0.0;1.0;1.0;1,86E+11;1,86E+11;5.0;;1.0;;1,70866E+14;170865866397863_677166177874486;https://www.facebook.com/550220310569074/posts/677166177874486
12/14/23 10:00 AM;Disneyland Paris;Wat is jouw lievelingskleur? 🎨 Vanaf 8 januari maken we de winter en het voorjaar nog gezelliger met duizend-en-een kleuren tijdens Symphony of Colours! ✨❄️;168.0;;25.0;5.0;33.0;33.0;3,93E+11;3,93E+11;132.0;;1.0;;6,52389E+14;652389081615295_764803172355091;https://www.facebook.com/724434559725286/posts/764803172355091
12/14/23 8:04 AM;Castles & Coasters;"Each design element in our ensemble tells a story, echoing the whispers of heritage and grace in a minimalist yet charming way. 

Let’s make your big day a very special core memory. DM now to know more! ✨

Bride: @sakshi_mehta_anand 
Event Planner & Design: @castles.coasters 
Production: @samanidecorators 
Photographer: @thephotolabin 
.
.
.
.
.
#CastlesAndCoasters #EventUallyYours #wedding #indianwedding #grahshanti #weddingdecor #eventplanning #weddingplanner #entrywaydecor #weddingceremony #indianceremony #weddingideas #decorideas #weddingevent #bridetobe #eventdesign #weddingrituals #instawedding #weddingdetails";5.0;;0.0;0.0;0.0;0.0;0.0020218358269308533;0.0020218358269308533;5.0;;1.0;;2,52289E+14;252289045458198_732554645562055;https://www.facebook.com/474759488008240/posts/732554645562055
12/14/23 4:58 AM;Sea Life Park;"Santa, hula, and the sound of waves – it's a holiday paradise at Sea Life Park! Our December Lū‘au is in full swing, and there's still time to secure your spot. Treat yourself to the gift of an unforgettable island celebration!

https://www.sealifeparkhawaii.com/discover-sea-life-park/plan-your-visit/things-to-do/luau/holiday-luau";23.0;;2.0;0.0;2.0;2.0;9,44E+11;9,44E+11;19.0;;1.0;;1,05016E+14;105015532870022_687337996832731;https://www.facebook.com/512254014341131/posts/687337996832731
12/14/23 4:07 AM;Busch Gardens Williamsburg;"On the first day of Membership, Busch Gardens gave to me, one reimagined attraction in 2024! 

Members enjoy unlimited admission and unbeatable benefits all year long. Follow along in our stories to learn more during our 12 days of Membership! 🎁🎢";178.0;;8.0;21.0;11.0;11.0;2,95E+10;2,95E+10;148.0;;1.0;;18543728314;18543728314_748489487319689;https://www.facebook.com/660535342781771/posts/748489487319689
12/14/23 3:15 AM;Elitch Gardens;Have you visited Luminova Holidays yet? 🤩✨ Don’t miss out on over 4 million dazzling lights, your favorite #ElitchGardens rides, visits with Santa Claus and more! Open select nights through December 31🎄;53.0;;5.0;11.0;8.0;8.0;4,86E+12;4,86E+12;37.0;;;;62242807350;62242807350_741210618045232;https://www.facebook.com/547583224074640/posts/741210618045232
12/14/23 3:00 AM;Gilroy Gardens;"NEW Year, NEW Benefits! For a limited time, when you purchase a 2024 Premium Membership, you also get our New Year Bonus Bundle. That includes $30 Bonus Bucks for in-park spending, Bring-A-Friend FREE Bonus days (December 26-31) and THREE EXTRA days to visit on January 5, 6 & 7. 

gilroygardens.org/tickets/memberships";2372.0;;35.0;41.0;41.0;41.0;0.030042235416539144;0.030042235416539144;2147.0;;1.0;;1,22944E+14;122943674395623_762026705962312;https://www.facebook.com/547581810740137/posts/762026705962312
12/14/23 2:15 AM;LEGOLAND California;From festive live performances to dazzling firework shows, be sure to experience these Holiday activities before it's too late! https://legolandcalifornia.visitlink.me/P24O9x;52.0;;6.0;7.0;8.0;8.0;1,03E+11;1,03E+11;39.0;1.0;;;1,43631E+14;143631389003522_755520409947556;https://www.facebook.com/665808788918719/posts/755520409947556
12/14/23 2:07 AM;Walt Disney Animation Studios;"Once upon a time, two friends and colleagues had an idea...Learn how the idea for 'Once Upon a Studio' was born, from writers and directors Dan Abraham and Trent Correy themselves.

Watch 'Once Upon a Studio' on Disney+.";461.0;;18.0;63.0;22.0;22.0;4,28E+11;4,28E+11;315.0;;;1.0;23245476854;23245476854_924765652353625;https://www.facebook.com/825349885628536/posts/924765652353625
12/14/23 1:30 AM;Belmont Park;"“Crumbling” under pressure to escape?⏳🔐

Not this Gingerbread Man! 🍪

@escapology is located at Belmont Park! Will you and your team make “The Sweet Escape”? Be sure to stop by our gum drop tree photo opp!

Attempt one of our five rooms TODAY! Book via link in @escapologsd’s bio.";3.0;;0.0;0.0;0.0;0.0;5,93E+11;5,93E+11;2.0;;1.0;;83231004302;83231004302_756074736556592;https://www.facebook.com/632506952246705/posts/756074736556592
12/14/23 1:20 AM;Kings Island;"Looking for last minute holiday gifts? Get FREE ground shipping on all orders in the Kings Island Online Store from Dec. 13-14!

🛒 Shop now: https://bit.ly/47QtOWp";28.0;;2.0;1.0;2.0;2.0;4,53E+10;4,53E+10;26.0;;1.0;;1,55894E+11;155893938367_755988643235493;https://www.facebook.com/644500607717631/posts/755988643235493
12/14/23 1:17 AM;Belmont Park;-;16.0;;0.0;3.0;0.0;0.0;3,76E+11;3,76E+11;10.0;;1.0;;83231004302;83231004302_756069879890411;https://www.facebook.com/632506952246705/posts/756069879890411
12/14/23 1:16 AM;Belmont Park;-;7.0;;0.0;1.0;0.0;0.0;1,58E+12;1,58E+12;6.0;;1.0;;83231004302;83231004302_756069643223768;https://www.facebook.com/632506952246705/posts/756069643223768
12/14/23 1:14 AM;Belmont Park;-;2.0;;0.0;1.0;0.0;0.0;5,93E+11;5,93E+11;2.0;;1.0;;83231004302;83231004302_756068959890503;https://www.facebook.com/632506952246705/posts/756068959890503
12/14/23 1:13 AM;Belmont Park;-;3.0;;0.0;0.0;0.0;0.0;5,93E+11;5,93E+11;3.0;;1.0;;83231004302;83231004302_756068539890545;https://www.facebook.com/632506952246705/posts/756068539890545
12/14/23 1:00 AM;Kings Island;"Today’s #Winterfest Merry Makeup tutorial features Jack Frost! ❄️ Watch as our talented makeup artist, Caitlin, brings the magic to life with the power of airbrush and cosmetics!
 
#KingsIsland";231.0;;13.0;38.0;21.0;21.0;4,24E+11;4,24E+11;145.0;;;1.0;1,55894E+11;155893938367_755979006569790;https://www.facebook.com/644500607717631/posts/755979006569790
12/14/23 12:13 AM;Wild Adventures Theme Park;"Dear S'mores Coffee, I love you a little s'more every day. 😍☕🍫

Try this new, limited-time menu item with a Christmas Tasting Card. Enjoy five delicious holiday treats and unlimited soda during your visit https://www.wildadventures.com/buy-tickets/special-offers/christmas-tasting-card/";45.0;;11.0;5.0;16.0;16.0;3,59E+11;3,59E+11;31.0;;1.0;;84679583132;84679583132_758955312944320;https://www.facebook.com/617429960430190/posts/758955312944320
12/13/23 11:45 PM;California's Great America;Classic Barbershop meets the most wonderful time of year! Join The Kris Kringles in the Hometown Square Gazebo for a singing good time! 🎄 #CGAWinterFest;45.0;;7.0;7.0;9.0;9.0;2,32E+11;2,32E+11;37.0;;1.0;;28442453154;28442453154_649033104109925;https://www.facebook.com/547201884293048/posts/649033104109925
12/13/23 11:35 PM;Cedar Point;"The BEST gift of all is a Castaway Christmas – your family getaway to Castaway Bay for the holidays! 

Meet Santa, join a dance party or even sing Merry-oke on select nights through 12/31. 

BOOK NOW: https://bit.ly/475dUaP";56.0;;2.0;7.0;2.0;2.0;4,14E+11;4,14E+11;47.0;;1.0;;10625691462;10625691462_754796416679616;https://www.facebook.com/635989478560311/posts/754796416679616
12/13/23 11:14 PM;Cedar Point;"🎁It's an early Christmas present as #TopThrill2 makes its first full high-speed launch up and over the top!

See it NOW in the latest Pit Stop episode.";253.0;;31.0;76.0;37.0;37.0;2,33E+12;2,33E+12;188.0;;;1.0;10625691462;10625691462_754788943347030;https://www.facebook.com/635989478560311/posts/754788943347030
12/13/23 11:10 PM;Canada's Wonderland;"🎅 Santa’s ready for his close-up, and so are you! 📸 Gather the little ones, head over to St. Nick's Pics at WinterFest and say cheese for a sleigh-full of adorable memories.*

*Additional fee required. Until Dec. 23.";47.0;;2.0;3.0;4.0;4.0;6,32E+10;6,32E+10;43.0;;1.0;;95469803923;95469803923_763341472501169;https://www.facebook.com/633676285467689/posts/763341472501169
12/13/23 10:43 PM;Six Flags Great Escape and Hurricane Harbor;Condor and Adirondack Outlaw are in the holiday spirit 🎄🙂.;184.0;;7.0;4.0;7.0;7.0;0.0023061912364733014;0.0023061912364733014;133.0;;1.0;;51613191805;51613191805_741607521333425;https://www.facebook.com/629401885887323/posts/741607521333425
12/13/23 10:41 PM;Playland;"A brincadeira vira prêmio aqui no Play! 😎

Temos várias jogos que liberam tickets e, com eles, você pode trocar por itens incríveis no nosso Ticketmania. Desafie todo mundo para ver quem consegue mais! 🎟🎟🎟

Aproveite todas as atrações pagando muito menos através do Playmania. E pra você sair na frente, tem ofertas que liberam tickets, viu? 

Acesse agora e economize: http://tinyurl.com/y5uy4ere";4.0;;0.0;0.0;0.0;0.0;1,24E+11;1,24E+11;4.0;;1.0;;1,70866E+14;170865866397863_676874791236958;https://www.facebook.com/550220310569074/posts/676874791236958
12/13/23 10:28 PM;Santa Cruz Beach Boardwalk;Help Strike Out Hunger in your local community by bringing a 🥫 can or box of food to the Boardwalk Bowl, from now until December 31, 2023. 🎳 Bowl a game for FREE when you help feed people in need. All donations go to the Second Harvest Food Bank Santa Cruz. Thanks for all your help!! Visit bit.ly/SOH-Bowl-s for details.;27.0;;0.0;0.0;0.0;0.0;6,50E+10;6,50E+10;25.0;;1.0;;40035168377;40035168377_785437903627246;https://www.facebook.com/648251637345874/posts/785437903627246
12/13/23 10:12 PM;Six Flags;🎁 12 DAYS OF GIVEAWAYS WITH Coca-Cola : DAY 10 🎁 Been wanting to experience virtual reality? Head to our Instagram & enter for a chance to win an Oculus!;26.0;;3.0;4.0;3.0;3.0;7,17E+09;7,17E+09;22.0;;1.0;;8696281132;8696281132_685688217092802;https://www.facebook.com/573396851655273/posts/685688217092802
12/13/23 9:59 PM;Wild Adventures Theme Park;"We have the perfect gift idea for all of you! Buy a 2024 Season Pass now to enjoy the dazzling lights, tasty treats, shows, entertainment, during Wild Adventures Christmas Wild & Bright, PLUS a Season of rides, slides, dinos, animal encounters and more through 2024!

Grab your Season Passes now and bring the whole family out to enjoy Wild Adventures Christmas Wild & Bright AND the entire 2024 Season: ";15.0;;0.0;6.0;0.0;0.0;1,14E+12;1,14E+12;13.0;1.0;;;84679583132;84679583132_758883682951483;https://www.facebook.com/617429960430190/posts/758883682951483
12/13/23 9:48 PM;Lake Compounce;"Give the gift of family fun! 🎁 Save up to 50% on Tickets & Passes 

Unwrap the best savings of the year! 🎅🤩 Enjoy exclusive perks like free friend tickets & free parking with a 2024 Season Pass. Plus, visit Holiday Lights FREE.🎄

Buy Now ➡️ https://www.lakecompounce.com/tickets---passes/tickets";19.0;;1.0;1.0;1.0;1.0;1,28E+12;1,28E+12;16.0;;1.0;;80018245271;80018245271_778675640962293;https://www.facebook.com/548816340614892/posts/778675640962293
12/13/23 9:48 PM;Six Flags Great Adventure;Spreading warm vibes on National Cocoa Day! Stay cozy with your own Holiday cup to savor the moment. ☕✨ #NationalCocoaDay #Holidayinthepark;53.0;;0.0;3.0;0.0;0.0;4,98E+10;4,98E+10;48.0;;1.0;;69421318512;69421318512_739262091569794;https://www.facebook.com/630574765771861/posts/739262091569794
12/13/23 9:41 PM;Happy Hollow Park & Zoo;Double the fun! This holiday season, please give a gift to Happy Hollow Foundation. Thanks to a $35,000 matching gift, your donation goes twice as far. That’s right! Every dollar is doubled from now until December 31. Please donate today! bit.ly/HHFEOY2023;5.0;;0.0;0.0;0.0;0.0;1,27E+12;1,27E+12;5.0;;1.0;;1,32943E+11;132942835175_742791324544372;https://www.facebook.com/328743942615781/posts/742791324544372
12/13/23 9:40 PM;Quassy Amusement & Waterpark;"🎄✨ Merry & Thankful from Quassy! 🎁🌟

As the snow falls, our hearts are full of gratitude for the incredible Middlebury community. 🤗 This holiday season, we're spreading cheer and sending warm wishes your way! #QuassyCheer #MiddleburyMagic

📩 We wrote this letter as a show of our appreciation. Thank you for being the heart and soul of Quassy. ❤️🎅 https://bit.ly/48eIX3F";347.0;;5.0;9.0;5.0;5.0;0.009321902597737955;0.009321902597737955;324.0;;1.0;;38328744398;38328744398_753260833500404;https://www.facebook.com/562069092619580/posts/753260833500404
12/13/23 9:18 PM;Walt Disney Animation Studios;Consider these canines forever homed – Lady and the Tramp joined the National Film Registry today!;2108.0;;38.0;212.0;42.0;42.0;1,85E+11;1,85E+11;1433.0;;1.0;;23245476854;23245476854_924677589029098;https://www.facebook.com/825349885628536/posts/924677589029098
12/13/23 9:00 PM;Walt Disney Studios (US);3 days later...❄️☃️🥶 Diary of a #WimpyKid Christmas: Cabin Fever is now streaming on Disney+!;769.0;;8.0;67.0;8.0;8.0;2,30E+11;2,30E+11;614.0;;;1.0;1,11383E+14;111382562236411_887349323014005;https://www.facebook.com/799680968447508/posts/887349323014005
12/13/23 8:53 PM;California's Great America;Swing by Reindeer Roundup - where hooves meet harmony as our reindeer friends serenade you with holiday cheer.🦌;29.0;;4.0;1.0;4.0;4.0;1,29E+12;1,29E+12;26.0;;1.0;;28442453154;28442453154_648982027448366;https://www.facebook.com/547201884293048/posts/648982027448366
12/13/23 8:45 PM;Knott's Berry Farm;Looking for last minute holiday gifts? 🎁  Get FREE ground shipping on all orders in the Knott’s Online Marketplace from Dec. 13-14!  https://bit.ly/3Ri2x8m;81.0;;5.0;7.0;13.0;13.0;1,58E+12;1,58E+12;75.0;;1.0;;10286130875;10286130875_748213550690382;https://www.facebook.com/648365507341854/posts/748213550690382
12/13/23 8:18 PM;Walt Disney Animation Studios;Valentino's Top 5 Moments in Disney's #Wish. See it now playing in theaters everywhere! 🐐;472.0;;13.0;24.0;18.0;18.0;4,03E+11;4,03E+11;338.0;;;1.0;23245476854;23245476854_924218182408372;https://www.facebook.com/825349885628536/posts/924218182408372
12/13/23 8:00 PM;SkyPark at Santa's Village;"Happy National Cocoa Day! ☕️

Be sure to stop by for the best hot chocolate on the mountain at Kringle's Coffee & Gifts. Then stop by the Sky Trading Company for a great selection of cocoas to make at home. They also make delicious stocking stuffers!";26.0;;1.0;2.0;1.0;1.0;5,21E+11;5,21E+11;26.0;;1.0;;6,53316E+14;653315854781004_663765832604224;https://www.facebook.com/489423806705095/posts/663765832604224
12/13/23 7:50 PM;Cedar Point;"⚠️ GET YOUR ORDERS IN!! ⚠️

The LAST DAY to get merchandise from our Online Shop delivered BY CHRISTMAS is tomorrow (12/14). 

Shop all of our thrilling collections here 👉 https://bit.ly/3NiM16P";52.0;;2.0;2.0;5.0;5.0;3,76E+11;3,76E+11;42.0;;1.0;;10625691462;10625691462_754692810023310;https://www.facebook.com/635989478560311/posts/754692810023310
12/13/23 7:45 PM;Six Flags Discovery Kingdom;"Christmas in a Cup
#NationalHotCocoaDay";44.0;;4.0;2.0;4.0;4.0;1,88E+12;1,88E+12;39.0;;1.0;;59636827742;59636827742_748721150623689;https://www.facebook.com/603103525185453/posts/748721150623689
12/13/23 7:22 PM;Busch Gardens Tampa Bay;Time to get festive and break out your holiday best! To celebrate National Ugly Christmas Sweater Day, on Friday, 12/15, guests who wear an ugly holiday sweater can receive a FREE cupcake at Coaster Coffee! 🧁🎄✨;80.0;;5.0;6.0;7.0;7.0;1,38E+12;1,38E+12;63.0;;1.0;;68181225238;68181225238_744834637675176;https://www.facebook.com/638736908284950/posts/744834637675176
12/13/23 6:52 PM;Canada's Wonderland;"Still checking off your holiday gift list? Head over to our online store for delightful park-inspired presents that’ll bring smiles! Plus, get FREE ground shipping on all orders from Dec. 13-14! 🎁 

Shop now and spread the joy! https://bit.ly/41iCKBD";13.0;;1.0;4.0;1.0;1.0;2,11E+11;2,11E+11;10.0;;1.0;;95469803923;95469803923_763223572512959;https://www.facebook.com/633676285467689/posts/763223572512959
12/13/23 6:30 PM;Silverwood Theme Park;What should Timber Terror get under the Christmas tree this year? A lump of coal or a present?;70.0;;11.0;3.0;13.0;13.0;2,25E+12;2,25E+12;29.0;;1.0;;7,62702E+14;762701550509617_668602888802441;https://www.facebook.com/562559642740100/posts/668602888802441
12/13/23 6:29 PM;Happy Hollow Park & Zoo;This is the last call to apply to be a Senior Recreation Leader at Happy Hollow! 🐲 This position is responsible for coordinating park-wide events as well as supporting Happy Hollow's conservation programs. This means you can use both your event planning skills and passion for conservation to support Happy Hollow's mission of connecting people to nature through play 💚 Learn more and apply at happyhollow.org/about-us/jobs/ 🐉;5.0;;0.0;2.0;0.0;0.0;1,77E+12;1,77E+12;5.0;;1.0;;1,32943E+11;132942835175_742724354551069;https://www.facebook.com/328743942615781/posts/742724354551069
12/13/23 6:17 PM;Walt Disney Animation Studios;Congratulations to the cast and crew of Disney’s #Wish on their 2 Critics Choice Awards Film nominations including Best Animated Feature and Best Song: 'This Wish.” Music by Julia Michaels & Benjamin Rice, Lyrics by Julia Michaels. Performed by Ariana DeBose. 🫧⭐️;1071.0;;68.0;87.0;132.0;132.0;1,01E+12;1,01E+12;640.0;;1.0;;23245476854;23245476854_924615322368658;https://www.facebook.com/825349885628536/posts/924615322368658
12/13/23 6:01 PM;West Edmonton Mall;Bring in your haul and we’ll wrap it all! Receive complimentary wrapping on all your gifts purchased at WEM this holiday season! 📍Holiday Service Centre: Level Two, Phase III, Europa Boulevard.;51.0;;2.0;17.0;2.0;2.0;3,79E+12;3,79E+12;43.0;;1.0;;2,07299E+11;207298682218_749969433844158;https://www.facebook.com/558875522953551/posts/749969433844158
12/13/23 6:01 PM;SeaWorld San Diego;"They'll always remember the feeling of that first ride... and we can't think of a better way to start a lifelong love of roller coasters than a thrilling ride on Manta!​

​Ready to share the gift of SeaWorld memories? For a limited time, you can save on tickets, Passes & Fun Cards during our Holiday Sale! Shop at https://bit.ly/41nUM5i";27.0;;0.0;1.0;0.0;0.0;2,50E+11;2,50E+11;22.0;;;1.0;4,26112E+14;426111667814056_679559547655340;https://www.facebook.com/579518520992777/posts/679559547655340
12/13/23 6:00 PM;SeaWorld Orlando;POV: you just hit the tallest hammerhead turn on Mako 🦈 Don't miss out on our Holiday Sale! Save up to 40% on tickets, Fun Cards and Annual Passes at https://bit.ly/3RogSQC;156.0;;7.0;11.0;7.0;7.0;7,29E+11;7,29E+11;135.0;;1.0;;1782696285170057;1782696285170057_366629279372165;https://www.facebook.com/260024933365934/posts/366629279372165
12/13/23 6:00 PM;Walt Disney Studios (US);Shake your phone to see Santa sleigh 🛷! ✨  Disney's #DashingThroughTheSnow is now streaming on Disney+  and Hulu!;132.0;;5.0;13.0;5.0;5.0;4,08E+09;4,08E+09;112.0;;;;1,11383E+14;111382562236411_887286773020260;https://www.facebook.com/799680968447508/posts/887286773020260
12/13/23 5:29 PM;Wild Adventures Theme Park;Santa's got a seat saved just for you at our exclusive Brunch with Santa event! Secure your spot to savor an all-you-can-eat buffet, chat with the big man himself, and take home a perfect photo. 🥞🎄🎅 https://bit.ly/3QHJ7dX;25.0;;2.0;3.0;6.0;6.0;1,85E+12;1,85E+12;18.0;;1.0;;84679583132;84679583132_758782096294975;https://www.facebook.com/617429960430190/posts/758782096294975
12/13/23 5:00 PM;California's Great America;"Looking for last minute holiday gifts? Get FREE ground shipping on all California’s Great America gift card and NanoCoaster orders from Dec. 13-14!

https://bit.ly/4aajA55";23.0;;3.0;4.0;3.0;3.0;1,14E+11;1,14E+11;20.0;;1.0;;28442453154;28442453154_648901327456436;https://www.facebook.com/547201884293048/posts/648901327456436
12/13/23 4:47 PM;Fun Spot America;Have you voted today for ArieForce One? Every vote counts! 🗳️Submit your daily vote for our legendary new Coaster in USA Today’s Best New Attraction Poll! After you vote, visit our Atlanta park and ride it today! 🎢 https://10best.usatoday.com/awards/travel/best-new-theme-park-attraction-2024/arieforce-one-at-fun-spot-america-atlanta-fayetteville-georgia/;11.0;;0.0;0.0;0.0;0.0;1,12E+12;1,12E+12;10.0;;;;1,8402E+11;184020466977_755751623257519;https://www.facebook.com/653224623510220/posts/755751623257519
